timestamp,session_id,ip_address,country,region,city,location,source,landing_path,browser,os,device_type,device_name,language,timezone,screen,viewport,user_agent,notes
2026-09-07T04:54:04.322Z,781b142585d5149cc8db72f3f9fbdb5b:10,76.26.4.47,US,Florida,Hollywood,"Hollywood, Florida, US",Internal,/sell/?device=iphone-13-pro-max&storage=256GB&carrier=unlocked&quality=flawless,Chrome,Windows,desktop,Windows PC,en-US,America/New_York,1920x1080,856x742,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",Page params: device=iphone-13-pro-max&storage=256GB&carrier=unlocked&quality=flawless
2026-09-07T07:51:38.672Z,622def6bdb6bcdaa3d6012175a9b593e,71.206.77.219,US,Florida,Fort Lauderdale,"Fort Lauderdale, Florida, US",referral_secondhandcell.com,/my-account.html,Chrome,Windows,desktop,Windows PC,en-US,America/New_York,1920x1080,1920x919,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36",Left page after 3s (tab/window close)
2026-09-07T20:13:53.540Z,142700bb1f6fe9bbdf97f14e72e11dfb,24.52.137.130,US,Illinois,Beardstown,"Beardstown, Illinois, US",Direct,/track-order.html,Safari,iOS,mobile,iPhone,en-US,America/Chicago,320x693,320x554,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Mobile/15E148 Safari/604.1",Left page after 11s (tab/window close)
